(330, 965)
(331, 965)
(332, 965)
(332, 965)
(331, 965)
(331, 965)
(331, 965)
(330, 965)
(330, 965)
(330, 965)
(330, 965)
(330, 965)
(329, 965)
(329, 965)
(329, 965)
(330, 965)
(330, 965)
(329, 965)
(325, 965)
(323, 965)
(322, 965)
(323, 965)
(324, 965)
(325, 965)
(310, 961)
(283, 953)
(266, 947)
(255, 942)
(247, 939)
(242, 938)
(237, 936)
(234, 935)
(233, 934)
(230, 934)
(228, 934)
(228, 934)
(229, 935)
(230, 935)
(230, 936)
(232, 936)
(231, 936)
(231, 935)
(231, 935)
(231, 935)
(231, 935)
(231, 935)
(232, 935)
(232, 934)
(232, 934)
(231, 934)
(231, 934)
(229, 934)
(227, 933)
(225, 932)
(225, 932)
(224, 932)
(222, 932)
(221, 933)
