(943, 404)
(904, 403)
(885, 412)
(889, 428)
(882, 439)
(880, 445)
(879, 450)
(875, 365)
(875, 327)
(873, 299)
(873, 277)
(872, 264)
(872, 253)
(872, 249)
(872, 245)
(873, 246)
(874, 247)
(877, 250)
(876, 252)
(876, 254)
(877, 257)
(879, 259)
(870, 233)
(864, 218)
(861, 207)
(857, 199)
(855, 192)
(852, 187)
(849, 181)
(846, 178)
(844, 175)
(842, 173)
(841, 171)
(832, 154)
(822, 135)
(801, 98)
(798, 93)
(794, 88)
(791, 84)
(789, 80)
(786, 75)
(786, 74)
(785, 73)
(785, 72)
(785, 71)
(783, 69)
(783, 69)
(783, 70)
(782, 71)
(781, 73)
(779, 73)
(778, 75)
(777, 76)
(777, 78)
(777, 79)
(776, 80)
(776, 82)
(776, 83)
(777, 84)
(777, 85)
(778, 86)
(778, 87)
(778, 89)
(772, 90)
(764, 93)
(752, 96)
(740, 99)
(722, 103)
(704, 106)
(687, 109)
(665, 114)
(650, 119)
(638, 123)
(628, 128)
(621, 132)
(611, 138)
(606, 160)
(633, 155)
(643, 152)
(646, 151)
(638, 149)
(628, 149)
(621, 149)
(616, 149)
(614, 150)
(616, 151)
(622, 150)
(644, 149)
(725, 142)
(721, 150)
(400, 185)
(745, 130)
(694, 125)
(676, 121)
(661, 120)
(648, 122)
(653, 127)
(621, 141)
(840, 192)
(829, 334)
(833, 336)
(892, 247)
(1011, 164)
(1019, 162)
(1027, 156)
(1033, 151)
(1042, 144)
(1044, 143)
(1045, 141)
(1046, 141)
(1049, 138)
(1048, 139)
(1046, 141)
(1045, 142)
(1045, 142)
(1041, 145)
(1038, 147)
(1035, 150)
(1032, 152)
(1029, 155)
(1026, 157)
(1023, 159)
(1020, 161)
(1017, 163)
(1015, 164)
(1013, 165)
(1011, 166)
(1010, 167)
(1009, 167)
(1009, 168)
(1008, 168)
(1008, 169)
(1008, 169)
(1008, 169)
(1008, 169)
(1008, 169)
(1008, 169)
(1008, 169)
(1008, 169)
(1008, 169)
(1007, 169)
(1007, 169)
(1007, 169)
(1007, 169)
(1008, 169)
(1008, 169)
(1010, 169)
(1012, 169)
(1015, 168)
(1019, 167)
(1024, 166)
(1028, 165)
(1033, 164)
(1038, 162)
(1045, 160)
(1051, 158)
(1056, 156)
(1060, 154)
(1064, 151)
(1066, 149)
(1067, 146)
(1067, 145)
(1066, 144)
(1065, 144)
(1063, 144)
(1060, 144)
(1057, 144)
(1053, 145)
(1048, 146)
(1043, 147)
(1036, 148)
(1029, 150)
(1023, 151)
(1016, 154)
(1035, 151)
