(339, 758)
(377, 502)
(381, 467)
(427, 380)
(442, 361)
(470, 374)
(468, 421)
(461, 445)
(456, 466)
(451, 464)
(448, 459)
(456, 440)
(461, 431)
(474, 420)
(483, 415)
(492, 417)
(494, 422)
(491, 430)
(487, 434)
(478, 440)
(472, 442)
(462, 446)
(457, 447)
(446, 448)
(442, 446)
(438, 444)
(436, 438)
(435, 437)
(436, 437)
(438, 439)
(439, 441)
(440, 444)
(440, 446)
(441, 447)
(441, 448)
(442, 447)
(442, 447)
(440, 448)
(439, 449)
(437, 451)
(435, 446)
(432, 444)
(432, 443)
(433, 442)
(433, 441)
(432, 442)
(436, 448)
(438, 451)
(452, 461)
(457, 463)
(458, 463)
