(708, 291)
(776, 270)
(786, 267)
(861, 225)
(882, 211)
(935, 172)
(952, 159)
(972, 144)
(980, 140)
(982, 138)
(983, 141)
(981, 138)
(975, 145)
(961, 155)
(950, 160)
(935, 162)
(925, 162)
(918, 161)
(914, 160)
(910, 159)
(907, 158)
(906, 157)
(906, 157)
(907, 156)
(908, 156)
(909, 156)
(910, 156)
(912, 156)
(913, 156)
(915, 156)
(916, 157)
(918, 158)
(918, 158)
(919, 158)
(919, 158)
(918, 158)
(918, 158)
(918, 158)
(918, 158)
(918, 158)
(917, 158)
(917, 158)
(917, 158)
(917, 158)
(916, 158)
(915, 158)
(915, 158)
(916, 158)
(916, 158)
(915, 158)
(915, 158)
(916, 158)
(915, 158)
(915, 158)
(915, 158)
(915, 158)
(914, 158)
(914, 158)
(914, 158)
(914, 158)
(913, 157)
(906, 156)
(903, 154)
(902, 153)
(899, 156)
(899, 159)
(898, 161)
(898, 162)
(898, 163)
(898, 164)
(899, 165)
(898, 165)
(899, 164)
(899, 164)
(899, 163)
(900, 163)
(900, 162)
(900, 162)
(900, 162)
(900, 163)
(900, 163)
(900, 163)
(900, 163)
(900, 163)
(900, 162)
(900, 163)
(900, 163)
(900, 162)
(900, 162)
(900, 163)
(900, 163)
(900, 164)
(900, 164)
(900, 164)
(900, 164)
(900, 164)
(901, 163)
(902, 163)
(902, 163)
(902, 162)
(902, 163)
(902, 163)
(901, 164)
(901, 164)
(900, 164)
(900, 164)
(900, 164)
(900, 164)
(900, 164)
(900, 164)
(900, 164)
(900, 164)
(900, 164)
(900, 164)
(900, 164)
(900, 164)
(900, 164)
(900, 164)
(900, 164)
(900, 163)
(900, 162)
