(861, 318)
(983, 201)
(998, 187)
(1009, 176)
(1015, 171)
(1015, 171)
(1014, 171)
(1013, 173)
(1012, 174)
(1011, 174)
(1010, 176)
(1009, 176)
(1008, 177)
(1007, 177)
(1006, 178)
(1006, 179)
(1005, 179)
(1004, 180)
(1004, 181)
(1004, 181)
(1003, 181)
(1003, 182)
(1003, 182)
(1003, 182)
(1003, 182)
(1003, 182)
(1003, 182)
(1003, 182)
(1003, 182)
(1003, 182)
(1003, 182)
(1003, 182)
(1003, 182)
(1003, 182)
(1003, 182)
(1003, 182)
(1003, 182)
(1003, 182)
(1003, 182)
(1003, 182)
(1003, 182)
(1003, 182)
(1003, 182)
(1003, 182)
(1003, 182)
(1003, 182)
(1003, 182)
(1003, 182)
(1003, 182)
(1003, 182)
(1003, 182)
(1003, 182)
(1003, 181)
(1003, 181)
(1003, 182)
(1003, 182)
(1003, 182)
(1004, 181)
(1003, 181)
(1002, 181)
(1001, 181)
(1002, 181)
(1003, 181)
(1004, 181)
