(339.0, 758.5)
(383.0, 464.5)
(381.0, 463.5)
(443.0, 379.5)
(443.0, 378.5)
(464.5, 436.5)
(444.0, 475.0)
(444.0, 475.0)
(438.5, 482.0)
(444.5, 453.5)
(443.5, 452.5)
(468.0, 416.5)
(468.0, 417.5)
(494.0, 412.0)
(494.0, 412.0)
(491.0, 433.5)
(491.0, 434.5)
(479.0, 442.5)
(477.0, 439.5)
(467.0, 442.5)
(463.0, 443.5)
(455.0, 446.0)
(455.0, 446.0)
(442.5, 443.5)
(441.5, 442.5)
(442.0, 439.5)
(442.5, 431.5)
(439.5, 438.0)
(438.5, 438.0)
(442.0, 442.5)
(442.0, 443.5)
(441.5, 447.0)
(440.5, 447.0)
(441.5, 447.0)
(440.5, 447.0)
(442.0, 445.0)
(442.0, 445.0)
(437.0, 449.5)
(437.0, 450.5)
(435.0, 452.5)
(434.5, 441.5)
(431.5, 442.5)
(434.0, 443.5)
(434.0, 442.5)
(434.0, 440.0)
(432.0, 444.0)
(439.5, 453.5)
(438.5, 452.5)
(460.0, 465.0)
(462.0, 463.0)
(452.5, 458.5)
