(877.0, 352.5)
(877.0, 353.5)
(877.0, 354.5)
(982.0, 273.0)
(982.0, 273.0)
(982.0, 273.0)
(984.0, 273.0)
(986.0, 271.0)
(986.0, 269.0)
(986.0, 271.0)
(1105.0, 172.0)
(1105.0, 172.0)
(1105.0, 172.0)
(1105.0, 172.0)
(1105.0, 172.0)
(1105.0, 172.0)
(1105.0, 172.0)
(1105.0, 172.0)
(1105.0, 172.0)
(1105.0, 172.0)
(1105.0, 172.0)
(1105.0, 172.0)
(1105.0, 172.0)
(1105.0, 172.0)
(1105.0, 172.0)
(1105.0, 172.0)
(1105.0, 172.0)
(1105.0, 172.0)
(1105.0, 172.0)
(1105.0, 172.0)
(1105.0, 172.0)
(1105.0, 172.0)
(1105.0, 172.0)
(1105.0, 172.0)
(1105.0, 172.0)
(1105.0, 172.0)
(1105.0, 172.0)
(1105.0, 172.0)
(1105.0, 172.0)
(1105.0, 172.0)
(1105.0, 172.0)
(1105.0, 172.0)
(1105.0, 172.0)
(1105.0, 172.0)
(1105.0, 172.0)
(1105.0, 172.0)
(1105.0, 172.0)
(1105.0, 172.0)
(1107.0, 174.0)
(1113.0, 200.0)
(1113.0, 216.0)
(1111.0, 212.0)
(1107.0, 202.0)
(1105.0, 190.0)
(1107.0, 182.0)
(1107.0, 192.0)
