(924.0, 405.0)
(924.0, 405.0)
(924.0, 405.0)
(1032.5, 329.5)
(1031.5, 330.5)
(1135.5, 167.0)
(1134.5, 167.0)
(1133.5, 167.0)
(1134.5, 167.0)
(1133.5, 167.0)
(1134.5, 167.0)
(1133.5, 167.0)
(1134.5, 167.0)
(1133.5, 167.0)
(1134.5, 167.0)
(1133.5, 167.0)
(1134.5, 167.0)
(1133.5, 167.0)
(1134.5, 167.0)
(1133.5, 167.0)
(1134.5, 167.0)
(1133.5, 167.0)
(1134.5, 167.0)
(1133.5, 167.0)
(1134.5, 167.0)
(1133.5, 167.0)
(1134.5, 167.0)
(1133.5, 167.0)
(1134.5, 167.0)
(1133.5, 167.0)
(1134.5, 167.0)
(1133.5, 167.0)
(1134.5, 167.0)
(1133.5, 167.0)
(1134.5, 167.0)
(1133.5, 167.0)
(1134.5, 167.0)
(1133.5, 167.0)
(1134.5, 165.0)
(1133.5, 165.0)
(1134.5, 165.0)
(1133.5, 165.0)
(1134.5, 165.0)
(1133.5, 165.0)
(1134.5, 165.0)
(1133.5, 165.0)
(1134.5, 165.0)
(1133.5, 165.0)
(1134.5, 165.0)
(1133.5, 165.0)
(1134.5, 165.0)
(1133.5, 165.0)
(1134.5, 165.0)
(1133.5, 165.0)
(1134.5, 165.0)
(1133.5, 165.0)
(1134.5, 165.0)
(1133.5, 163.0)
(1134.5, 165.0)
(1133.5, 165.0)
(1134.5, 165.0)
(1133.5, 165.0)
(1134.5, 165.0)
(1133.5, 167.0)
(1134.5, 167.0)
(1133.5, 167.0)
(1134.5, 167.0)
(1133.5, 167.0)
(1134.5, 167.0)
(1133.5, 167.0)
(1134.5, 167.0)
(1133.5, 167.0)
(1134.5, 167.0)
(1137.5, 167.0)
(1148.5, 169.0)
(1147.5, 167.0)
(1144.5, 167.0)
(1143.5, 167.0)
(1142.5, 167.0)
(1141.5, 167.0)
(1138.5, 167.0)
(1135.5, 167.0)
(1134.5, 167.0)
(1133.5, 167.0)
(1134.5, 167.0)
(1133.5, 167.0)
(1134.5, 167.0)
(1133.5, 167.0)
(1134.5, 167.0)
(1133.5, 167.0)
(1134.5, 167.0)
(1133.5, 167.0)
(1134.5, 167.0)
(1133.5, 167.0)
(1134.5, 167.0)
(1133.5, 167.0)
(1134.5, 167.0)
(1133.5, 167.0)
(1134.5, 167.0)
(1133.5, 167.0)
(1134.5, 167.0)
(1133.5, 167.0)
(1134.5, 167.0)
(1133.5, 167.0)
(1134.5, 167.0)
(1133.5, 167.0)
(1134.5, 167.0)
(1133.5, 167.0)
(1134.5, 167.0)
(1133.5, 167.0)
(1134.5, 167.0)
(1133.5, 167.0)
(1134.5, 167.0)
(1133.5, 167.0)
(1134.5, 167.0)
(1135.5, 167.0)
(1142.5, 167.0)
(1143.5, 167.0)
(1144.5, 167.0)
(1143.5, 167.0)
(1144.5, 167.0)
(1143.5, 167.0)
(1144.5, 167.0)
(1145.5, 167.0)
(1144.5, 167.0)
(1141.5, 167.0)
(1142.5, 167.0)
(1141.5, 167.0)
(1140.5, 167.0)
(1139.5, 167.0)
(1138.5, 167.0)
(1135.5, 167.0)
(1134.5, 167.0)
(1133.5, 167.0)
(1132.5, 167.0)
(1131.5, 167.0)
(1132.5, 167.0)
(1131.5, 167.0)
(1132.5, 167.0)
(1131.5, 167.0)
(1132.5, 167.0)
(1131.5, 167.0)
(1132.5, 167.0)
(1131.5, 167.0)
(1132.5, 167.0)
