(708.0, 291.0)
(785.0, 267.5)
(785.0, 266.5)
(885.0, 208.5)
(885.0, 207.5)
(944.5, 157.5)
(945.5, 158.5)
(948.5, 157.5)
(949.5, 160.5)
(944.5, 161.5)
(955.5, 166.5)
(950.5, 149.5)
(953.5, 160.5)
(946.5, 163.5)
(937.5, 164.5)
(920.5, 159.5)
(917.5, 158.5)
(916.5, 157.5)
(915.5, 156.5)
(914.5, 155.5)
(913.5, 156.5)
(912.5, 155.5)
(911.5, 156.5)
(912.5, 155.5)
(911.5, 156.5)
(912.5, 155.5)
(913.5, 156.5)
(914.5, 155.5)
(915.5, 156.5)
(916.5, 157.5)
(917.5, 158.5)
(918.5, 157.5)
(917.5, 158.5)
(918.5, 157.5)
(917.5, 156.5)
(916.5, 157.5)
(917.5, 158.5)
(918.5, 157.5)
(917.5, 158.5)
(916.5, 157.5)
(915.5, 158.5)
(918.5, 157.5)
(917.5, 158.5)
(916.5, 157.5)
(915.5, 158.5)
(914.5, 157.5)
(915.5, 158.5)
(918.5, 157.5)
(915.5, 158.5)
(914.5, 157.5)
(915.5, 158.5)
(916.5, 157.5)
(913.5, 158.5)
(916.5, 157.5)
(915.5, 158.5)
(914.5, 157.5)
(913.5, 158.5)
(914.5, 157.5)
(913.5, 158.5)
(914.5, 157.5)
(911.5, 156.5)
(896.5, 155.5)
(901.5, 150.5)
(902.5, 153.5)
(897.5, 160.5)
(902.5, 163.5)
(899.5, 162.5)
(900.5, 163.5)
(899.5, 162.5)
(900.5, 163.5)
(899.5, 164.5)
(898.5, 163.5)
(899.5, 162.5)
(900.5, 161.5)
(899.5, 162.5)
(900.5, 161.5)
(899.5, 162.5)
(900.5, 161.5)
(899.5, 162.5)
(900.5, 163.5)
(899.5, 164.5)
(900.5, 163.5)
(899.5, 162.5)
(900.5, 161.5)
(899.5, 162.5)
(900.5, 163.5)
(899.5, 162.5)
(900.5, 161.5)
(899.5, 162.5)
(900.5, 163.5)
(899.5, 164.5)
(900.5, 163.5)
(899.5, 164.5)
(900.5, 163.5)
(899.5, 162.5)
(900.5, 163.5)
(901.5, 162.5)
(902.5, 163.5)
(901.5, 162.5)
(902.5, 161.5)
(901.5, 164.5)
(900.5, 163.5)
(899.5, 164.5)
(900.5, 163.5)
(899.5, 164.5)
(900.5, 163.5)
(899.5, 164.5)
(900.5, 163.5)
(899.5, 164.5)
(900.5, 163.5)
(899.5, 164.5)
(900.5, 163.5)
(899.5, 164.5)
(900.5, 163.5)
(899.5, 164.5)
(900.5, 163.5)
(899.5, 164.5)
(900.5, 163.5)
(899.5, 164.5)
(900.5, 161.5)
(899.5, 160.5)
